DAKBT;81;1
DAKBT;90;1
DAKSO;3;2
DALWB;92;2
DALWB;35;2835
DALWB;75;1
DALWB;70;1
DALWB;95;3
DALWB;78;1
DALWB;76;89
DALWB;86;22
DALWB;77;603
DAMAN;78;428
DAMAN;91;91
DAMAN;35;1293
DAMAN;75;159
DAMAN;95;2
DAMAN;86;378
DAMAN;77;603
DAMAN;96;1
DAMAN;68;6
DAMAN;76;25
DAMIG;;71
DAMOV;77;3
DAMOV;89;42
DAMOV;78;343971
DAMPR;68;32380
DAMPR;31;2
DAMPR;94;69082
DAMPR;73;3
DAMPR;89;4249
DAMPR;91;131960
DAMPR;65;268
DAMPR;81;157742
DAMPR;98;483
DAMPR;93;34349
DAMPR;77;186242
DAMPR;46;1
DAMPR;3;1232944
DAMPR;79;3711
DAMPR;10;5
DAMPR;61;7202
DAMPR;96;3390
DAMPR;75;169754
DAMPR;78;255396
DAMPR;87;37
DAMPR;4;1
DAMPR;37;3
DAMPR;71;1
DAMPR;19;5
DAMPR;86;68029
DAMPR;92;117256
DAMPR;90;81509
DAMPR;88;3
DAMPR;76;13942
DAMPR;82;70993
DAMPR;70;41400
DAMPR;95;28964
DAMPR;66;6407
DAMPR;60;12593
DAMPR;;6386
DAMPR;35;16164
DASIU;60;3
DASIU;3;10483
DASIU;90;1
DASIU;75;1939
DASIU;84;26
DASIU;82;107
DASIU;92;23
DASIU;66;491
DASIU;79;78
DASIU;93;137
DASIU;77;934
DASIU;91;300
DASIU;89;618
DASIU;65;6
DASIU;35;472
DASIU;46;12
DASIU;95;105
DASSF;3;7603
DASSF;33;1101
DASSF;21;250
DASSF;60;699
DASSF;84;104
DASSF;20;30
DASSF;28;147
DASSF;10;782
DASSF;1;23
DASSF;57;242
DASSF;31;468
DASSF;26;270
DASSF;23;95
DASSF;61;458
DASSF;82;1730
DASSF;22;32
DASSF;70;1322
DASSF;43;25
DASSF;45;26
DASSF;16;149
DASSF;35;1067
DASSF;56;161
DASSF;46;511
DASSF;78;2
DASSF;8;172
DASSF;19;213
DASSF;15;973
DASSF;81;926
DASSF;11;22
DASSF;44;191
DASSP;8;2
DASSP;61;2
DASSP;33;504
DASSP;3;12428
DASSP;78;1
DASSP;70;296
DASSP;26;13
DASSP;60;2566
DASSP;46;36
DASSP;35;2442
DASSP;81;826
DASSP;84;366
DASSP;82;2935
DASSP;10;15
DASSP;31;987
DASSP;57;133
DASSP;19;30
DATCC;;3
DATCS;;3533
DATCY;;1
DEAFB;3;1
DEAFB;33;1
DEAFI;33;1
DEAFI;2;1
DEAFI;3;3
DERXM;78;1684
DEWFL;;1
DSPQM;;1091
