DAELI;81;1
DAELI;3;6
DAELI;96;1
DAENC;81;2
DAENC;3;7
DAENC;61;13
DAEOA;3;21354
DAEOA;75;7
DAEPL;92;1
DAEPL;78;4
DAEPL;81;7
DAEPL;66;14
DAEPL;61;3
DAEPL;89;142
DAEPL;86;16
DAEPL;3;1530
DAEPL;93;2
DAERA;;13476
DAERP;;85
DAERS;;13810
DAEWC;66;102
DAEWC;89;1
DAEWC;75;2
DAEWC;;8
DAEWC;81;47
DAEWC;61;34
DAEWC;78;1
DAEWC;92;15
DAEWC;82;5401
DAEWC;3;74887
DAEWC;73;1
DAEWC;90;8
DAEWC;86;12
DAEWC;70;662
DAEWC;76;6
DAEWC;60;1467
DAEWC;46;70
DAEWC;77;3
DAFWR;3;24
DAGOV;77;1
DAIGB;70;549
DAIGB;61;5
DAIGB;95;7
DAIGB;65;1
DAIGB;66;4
DAIGB;93;4
DAIGB;76;1
DAIGB;91;8
DAIGB;86;3
DAIGB;78;46
DAIGB;46;57
DAIGB;60;1
DAIGB;82;172
DAIGB;81;53
DAIGB;77;462
DAIGB;89;2
DAIGB;75;3
DAIGB;3;3846
DAIMA;78;2
DAIMA;82;5435
DAIMA;3;73879
DAIMA;81;13
DAIWB;78;871
DAIWB;92;2
DAIWB;35;3758
DAIWB;89;5
DAIWB;91;330
DAIWB;76;336
DAIWB;86;379
DAIWB;93;1
DAIWB;68;34
DAIWB;77;1217
DAIWB;75;326
DAIWB;96;9
DAIWB;70;1
DAKBD;60;75
DAKBD;3;108033
DAKBD;93;25
DAKBD;95;1
DAKBD;77;4
DAKBD;86;2944
DAKBD;70;3295
DAKBD;;18
DAKBD;81;332
DAKBD;66;5
DAKBD;78;2
DAKBD;82;3166
DAKBD;61;96
DAKBD;89;1
DAKBD;92;1
DAKBD;75;1
DAKBD;91;460
DAKBR;3;133407
DAKBR;78;12
DAKBR;70;2683
DAKBR;92;1
DAKBR;95;3
DAKBR;68;103
DAKBR;;26
DAKBR;35;1
DAKBR;86;732
DAKBR;61;182
DAKBR;96;22
DAKBR;90;1719
DAKBR;93;4
DAKBR;82;6164
DAKBR;89;15
DAKBR;91;2026
DAKBR;66;15
DAKBR;75;176
DAKBR;76;134
DAKBR;60;112
DAKBR;81;33
DAKBR;94;1
DAKBR;77;17
DAKBT;76;1
DAKBT;75;1
DAKBT;81;1
DAKBT;90;1
DAKBT;73;1
DAKBT;82;6
DAKBT;70;1
DAKBT;61;2
DAKBT;3;9762
DAKON;;1
DAKSO;81;142
DAKSO;70;2858
DAKSO;90;1349
DAKSO;82;28201
DAKSO;94;15
DAKSO;89;91
DAKSO;75;68
DAKSO;91;3220
DAKSO;79;1
DAKSO;;79
DAKSO;95;19
DAKSO;77;76
DAKSO;78;54
DAKSO;3;361256
DAKSO;68;9
DAKSO;66;3
DAKSO;60;5336
DAKSO;93;61
DAKSO;73;2
DAKSO;76;3
DAKSO;61;148
DAKSO;92;4616
DAKSO;86;590
DAKSO;35;1
DALWB;70;1
DALWB;75;1
DALWB;35;2853
DALWB;92;2
DALWB;78;1
DALWB;95;3
DALWB;77;604
DALWB;76;89
DALWB;86;22
DAMAN;91;91
DAMAN;78;429
DAMAN;35;1303
DAMAN;75;159
DAMAN;95;2
DAMAN;76;24
DAMAN;68;6
DAMAN;77;602
DAMAN;96;1
DAMAN;86;377
DAMIG;;75
DAMOV;77;3
DAMOV;89;42
DAMOV;78;352121
DAMPR;68;34321
DAMPR;73;8
DAMPR;89;4515
DAMPR;94;70684
DAMPR;31;2
DAMPR;79;3804
DAMPR;77;191534
DAMPR;3;1262877
DAMPR;46;1
DAMPR;10;5
DAMPR;61;7445
DAMPR;96;4080
DAMPR;91;146473
DAMPR;65;338
DAMPR;98;492
DAMPR;93;38909
DAMPR;81;160732
DAMPR;75;194145
DAMPR;78;277309
DAMPR;87;38
DAMPR;4;1
DAMPR;37;3
DAMPR;60;12658
DAMPR;;6495
DAMPR;35;16419
DAMPR;71;1
DAMPR;90;84353
DAMPR;88;3
DAMPR;19;5
DAMPR;92;120270
DAMPR;86;84650
DAMPR;82;72716
DAMPR;76;14243
DAMPR;70;42157
DAMPR;95;30306
DAMPR;66;6529
DAPHO;78;1
DAPYF;78;2
DASDO;;938
DASIU;84;26
DASIU;60;3
DASIU;3;10650
DASIU;90;1
DASIU;75;1967
DASIU;82;107
DASIU;92;23
DASIU;79;78
DASIU;66;491
DASIU;93;137
DASIU;77;938
DASIU;35;480
DASIU;91;305
DASIU;65;6
DASIU;89;640
DASIU;46;13
DASIU;95;105
DASSF;3;8673
DASSF;33;1365
DASSF;21;288
DASSF;60;793
DASSF;6;21
DASSF;84;117
DASSF;31;506
DASSF;57;273
DASSF;26;299
DASSF;28;160
DASSF;20;36
DASSF;10;888
DASSF;1;28
DASSF;23;103
DASSF;61;479
DASSF;82;1977
DASSF;70;1443
DASSF;22;38
DASSF;43;27
DASSF;45;29
DASSF;56;185
DASSF;8;192
DASSF;46;611
DASSF;78;3
DASSF;15;1044
DASSF;81;1035
DASSF;19;252
DASSF;16;171
DASSF;35;1232
DASSF;11;32
DASSF;44;230
DASSF;93;27
DASSP;8;2
DASSP;61;3
DASSP;33;682
DASSP;3;13359
DASSP;78;1
DASSP;70;346
DASSP;26;17
DASSP;60;2713
DASSP;46;39
DASSP;93;3
DASSP;35;2644
DASSP;81;938
DASSP;84;392
DASSP;82;3167
DASSP;10;16
DASSP;57;190
DASSP;31;1129
DASSP;19;34
DATCC;;160
DATCS;;5496
DATCY;;118
DATFA;;1
DATFA;70;6382
DATFA;3;235
DATFU;3;29
DATFU;70;13
DATPP;78;1
DATPX;78;1
DAVAC;78;2
DAVAD;78;2
DCLEA;;42
DEDUP;78;5788
DEDUP;;21073
DEGWF;3;37
DEGWF;82;5
DERXM;78;106010
DEWFA;;7
DEWFL;77;2584
DEWFL;92;616
DEWFL;3;23170
DEWFL;78;2541
DEWFL;93;170
DEWFL;90;53
DEWFL;82;5067
DEWFL;;1
DEWFL;61;84
DEWFL;70;622
DEWFL;81;313
DSPQM;;930
