DAACF;3;245
DAACI;94;3
DAACI;68;113
DAACI;98;2
DAACI;91;878
DAACI;86;5294
DAACI;76;190
DAACI;90;2
DAACI;82;3
DAACI;93;6
DAACI;77;12
DAACI;73;2
DAACI;70;1
DAACI;3;742
DAACI;78;115
DAACI;95;43
DAACO;78;1
DAACO;82;5
DAACO;3;681
DAACS;35;729
DAACV;86;5
DAADA;77;2063
DAADA;94;886
DAADA;86;929
DAADA;93;153
DAADA;73;335
DAADA;92;43
DAADA;75;5748
DAADA;90;1324
DAADA;70;1544
DAADA;95;181
DAADA;78;655
DAADA;89;1533
DAADA;3;64987
DAADA;81;441
DAADA;91;907
DAADA;76;6984
DAADA;82;61
DAADD;3;1
DAADG;96;1
DAADG;81;69
DAADG;77;1734
DAADG;91;1
DAADG;89;48
DAADG;68;1
DAADG;78;83
DAADG;70;39
DAADG;86;48
DAADG;92;3
DAADG;3;43145
DAADG;82;6138
DAADG;93;86
DAADG;95;81
DAADG;90;42
DAAFO;70;15
DAAFO;89;1
DAAFO;81;14
DAAFO;3;2232
DAAFR;3;1719
DAAFR;82;459
DAAID;57;169
DAAID;16;110
DAAID;73;4051
DAAID;84;1553
DAAID;3;233285
DAAID;90;24172
DAAID;15;81
DAAID;67;2261
DAAID;75;35523
DAAID;23;18
DAAID;96;4617
DAAID;10;974
DAAID;92;20045
DAAID;95;4566
DAAID;77;44582
DAAID;79;2608
DAAID;91;72799
DAAID;89;22753
DAAID;68;14779
DAAID;19;432
DAAID;28;142
DAAID;21;70
DAAID;70;4556
DAAID;56;46
DAAID;93;21790
DAAID;26;36
DAAID;86;42078
DAAID;82;24045
DAAID;94;9604
DAAID;8;96
DAAID;81;9362
DAAID;35;6454
DAAID;98;1194
DAAID;33;1802
DAAIK;73;12
DAAIK;33;350
DAAIK;57;23
DAAIK;98;12
DAAIK;81;6980
DAAIK;68;26
DAAIK;8;12
DAAIK;94;50
DAAIK;75;777
DAAIK;96;26
DAAIK;91;850
DAAIK;84;153
DAAIK;28;12
DAAIK;89;82
DAAIK;31;35
DAAIK;35;1313
DAAIK;10;112
DAAIK;92;8935
DAAIK;15;35
DAAIK;3;273985
DAAIK;82;20980
DAAIK;95;55
DAAIK;79;12
DAAIK;46;1
DAAIK;77;52757
DAAIK;78;33054
DAAIK;86;52
DAAIK;93;7113
DAAIK;26;11
DAAIK;90;6402
DAAIK;70;7661
DAAIK;19;27
DAAIN;79;528
DAAIN;77;82
DAAIN;92;81
DAAIN;91;1385
DAAIN;93;607
DAAIN;82;1746
DAAIN;90;2463
DAAIN;95;7
DAAIN;3;29588
DAAIN;94;169
DAAIN;81;471
DAAIN;70;556
DAAIN;86;507
DAAIO;76;2197
DAAIO;75;1
DAAIO;;18
DAAIO;90;186
DAALL;78;1
DAALL;81;2
DAALL;77;9
DAALL;3;273
DAALL;82;19
DAALL;35;170
DAALL;70;93
DAALL;79;1
DAAOD;35;2
DAAOD;93;9495
DAAOD;70;1
DAAOD;78;2
DAAOD;94;843
DAAOD;95;3
DAAOD;82;1
DAAOD;89;1
DAAOD;3;8752
DAAOD;91;306
DAAOD;73;49
DAAOD;77;4429
DAAOD;76;1463
DAAOD;75;3
DAAOD;86;1
DAATO;76;4
DAATO;75;272
DAATO;93;2953
DAATO;78;17133
DAATO;77;15925
DAATO;79;304
DAATO;95;68
DAATO;94;132
DAATO;81;2602
DAATO;3;81693
DAATO;89;3378
DAATO;68;4603
DAATO;96;1
DAATO;70;2663
DAATO;86;48
DAATO;90;2
DAATO;35;4219
DAATO;82;4673
DAATO;92;5137
DAATO;91;18552
DAATO;73;3
DAAVI;75;14561
DABCA;76;1
DABCA;82;4529
DABCA;91;171
DABCA;70;1169
DABCA;95;1
DABCA;68;12
DABCA;78;674
DABCA;3;74318
DABCA;86;5
DABCA;93;1417
DABCA;81;748
DABCA;75;497
DABCA;35;1
DABCU;82;10187
DABCU;70;2650
DABCU;86;314
DABCU;94;838
DABCU;66;1
DABCU;75;1520
DABCU;81;3030
DABCU;93;1033
DABCU;76;543
DABCU;68;792
DABCU;90;5113
DABCU;3;80216
DABCU;91;4675
DABCU;89;87
DABCU;96;4
DABCU;77;8619
DABCU;78;3268
DABCU;92;4047
DABDT;81;1
DABDT;86;87
DABDT;76;5
DABDT;70;2
DABDT;82;1
DABDT;77;2
DABDT;3;25
DACON;3;10
DACRD;3;1
DADGI;;3074
DADUY;90;3
DADUY;3;121053
DADUY;91;3
DADUY;73;2
DADUY;70;3691
DADUY;82;3757
DADUY;93;1
DADUY;92;1
DADUY;68;2
DADUY;35;2117
DAEBC;68;24
DAEBC;89;7
DAEBC;3;206661
DAEBC;76;161
DAEBC;82;21483
DAEBC;95;62
DAEBC;78;589
DAEBC;75;5
DAEBC;81;1307
DAEBC;92;27
DAEBC;86;81
DAEBC;91;41
DAEBC;90;10
DAEBC;70;4631
DAEBC;77;39
DAECC;89;2
DAECC;35;3
DAECC;86;1
DAECC;93;24
DAECC;77;7
DAECC;76;6
DAECC;82;10
DAECC;70;9
DAECC;3;1860
DAECE;3;21347
DAECE;82;17
DAECE;75;1
DAECI;76;443
DAECI;3;4
DAECI;86;29
DAECR;70;13
DAECR;35;6
DAECR;3;272
DAECR;82;1
DAECR;78;1
DAEDG;93;40
DAEDG;94;1
DAEDG;95;4
DAEDG;81;1
DAEDG;78;19
DAEDG;76;18
DAEDG;3;2404
DAEDG;70;43
DAEDG;73;1
DAEDG;86;2
DAEDG;82;18
DAEDG;91;1
DAEDG;77;7
DAEIC;3;45
DAEIC;70;353
DAEIC;92;1
DAEIC;78;5
DAEIC;68;1
DAEIC;82;10
DAEIC;75;1
DAELA;76;51
DAELA;77;1
DAELA;78;1
DAELA;86;1
DAELA;3;18
DAELA;92;1
DAELE;75;18
DAELE;86;1
DAELE;82;1
DAELE;3;16
DAELE;70;1
DAELI;82;3
DAELI;78;2
DAELI;76;1
DAELI;70;1
DAELI;86;2
DAELI;3;1
DAENC;3;224
DAEOA;68;2
DAEOA;3;27360
DAEOA;75;67
DAEOA;82;16
DAEPL;78;1
DAEPL;73;1
DAEPL;86;3
DAEPL;3;797
DAEPL;93;2
DAEWC;4;1
DAEWC;3;78661
DAEWC;82;1717
DAEWC;92;1
DAEWC;89;17
DAEWC;75;4
DAEWC;78;1
DAEWC;70;707
DAEWC;76;168
DAEWC;77;70
DAEWC;90;25
DAEWC;86;25
DAEWC;95;36
DAFWR;3;81
DAIGB;96;16
DAIGB;70;323
DAIGB;91;98
DAIGB;92;188
DAIGB;95;8
DAIGB;82;58
DAIGB;81;38
DAIGB;77;604
DAIGB;75;10
DAIGB;89;4
DAIGB;3;3809
DAIGB;78;210
DAIGB;86;9
DAIMA;82;3371
DAIMA;3;71185
DAIMA;81;5
DAIWB;78;1262
DAIWB;90;43
DAIWB;35;4628
DAIWB;73;4
DAIWB;89;1
DAIWB;91;367
DAIWB;76;508
DAIWB;86;287
DAIWB;77;1783
DAIWB;96;1
DAIWB;75;463
DAKBD;77;4
DAKBD;3;110279
DAKBD;90;17
DAKBD;76;35
DAKBD;86;283
DAKBD;70;2798
DAKBD;81;250
DAKBD;78;3
DAKBD;82;4299
DAKBD;89;1
DAKBD;75;1
DAKBR;3;123526
DAKBR;78;17
DAKBR;70;2305
DAKBR;92;2
DAKBR;95;37
DAKBR;68;52
DAKBR;86;219
DAKBR;90;8
DAKBR;93;4
DAKBR;89;35
DAKBR;82;3650
DAKBR;91;742
DAKBR;73;4
DAKBR;79;2
DAKBR;77;12
DAKBR;94;2
DAKBR;75;10
DAKBR;81;17
DAKBR;76;150
DAKBT;78;1
DAKBT;91;1
DAKBT;89;1
DAKBT;95;3
DAKBT;82;1
DAKBT;86;23
DAKBT;3;5795
DAKSO;78;1
DAKSO;93;6
DAKSO;3;286235
DAKSO;66;1
DAKSO;60;1
DAKSO;61;1
DAKSO;76;3
DAKSO;73;3
DAKSO;92;827
DAKSO;86;38
DAKSO;75;13
DAKSO;90;20
DAKSO;82;4913
DAKSO;81;73
DAKSO;70;3616
DAKSO;94;2
DAKSO;89;10
DAKSO;79;3
DAKSO;95;116
DAKSO;77;167
DAKSO;91;3
DALWB;95;50
DALWB;76;140
DALWB;77;906
DALWB;75;5
DALWB;35;3787
DALWB;91;2
DAMAN;76;64
DAMAN;77;886
DAMAN;90;2
DAMAN;86;280
DAMAN;73;4
DAMAN;91;153
DAMAN;78;618
DAMAN;35;1421
DAMAN;75;231
DAMAN;95;1
DAMOV;78;36
DAMPR;68;36235
DAMPR;94;58612
DAMPR;89;1420
DAMPR;73;8
DAMPR;79;7474
DAMPR;3;1046927
DAMPR;77;95224
DAMPR;46;1
DAMPR;96;30
DAMPR;10;8
DAMPR;81;132547
DAMPR;98;5
DAMPR;93;20690
DAMPR;91;68846
DAMPR;78;238520
DAMPR;75;184799
DAMPR;;32
DAMPR;35;17800
DAMPR;19;1
DAMPR;90;82556
DAMPR;86;68871
DAMPR;92;75506
DAMPR;82;38904
DAMPR;76;925
DAMPR;67;8
DAMPR;70;44825
DAMPR;95;28525
DAMPR;66;1
DAMPT;;127
DASAX;73;1
DASAX;95;1
DASDO;;388
DASIU;84;16
DASIU;3;9580
DASIU;90;8
DASIU;75;2737
DASIU;82;191
DASIU;93;105
DASIU;77;719
DASIU;79;21
DASIU;95;48
DASIU;35;793
DASIU;91;296
DASSF;26;234
DASSF;57;264
DASSF;31;532
DASSF;20;30
DASSF;28;180
DASSF;10;2794
DASSF;1;12
DASSF;3;14149
DASSF;33;2240
DASSF;21;353
DASSF;6;65
DASSF;84;146
DASSF;70;1398
DASSF;22;26
DASSF;45;10
DASSF;43;14
DASSF;23;107
DASSF;82;1854
DASSF;56;200
DASSF;8;238
DASSF;46;40
DASSF;19;276
DASSF;15;1225
DASSF;81;937
DASSF;16;355
DASSF;35;1433
DASSF;11;30
DASSF;18;33
DASSF;44;24
DASSP;91;5
DASSP;8;22
DASSP;33;3836
DASSP;26;78
DASSP;3;18727
DASSP;70;244
DASSP;77;6
DASSP;81;2966
DASSP;84;377
DASSP;35;2770
DASSP;86;2
DASSP;31;3077
DASSP;19;73
DASSP;10;1104
DASSP;82;3011
DATCS;;4800
DATFA;3;293
DATFA;70;7225
DATFU;70;168
DATFU;3;120
DEDUP;78;1414
DEDUP;;15199
DEGWF;3;5
DEGWF;82;21
DERXM;78;34763
DERXM;77;1
DEWFL;81;114
DEWFL;70;895
DEWFL;90;51
DEWFL;82;4804
DEWFL;;2
DEWFL;77;2284
DEWFL;78;751
DEWFL;3;20773
