DAADA;35;2
DAADA;81;213
DAADA;66;4
DAADA;3;60341
DAADA;60;26
DAADA;61;11
DAADA;91;1065
DAADA;76;6053
DAADA;82;83
DAADG;81;45
DAADG;77;1987
DAADG;75;5
DAADG;46;2
DAADG;60;14
DAADG;61;6
DAADG;78;104
DAADG;70;39
DAADG;86;67
DAADG;89;79
DAADG;92;2
DAADG;3;46232
DAADG;66;25
DAADG;82;7523
DAADG;93;370
DAADG;95;138
DAADG;90;36
DAAFO;70;17
DAAFO;89;39
DAAFO;81;1
DAAFO;3;1928
DAAFO;82;18
DAAFR;3;2668
DAAFR;82;46
DAAID;16;107
DAAID;31;6
DAAID;57;12
DAAID;73;4225
DAAID;44;17
DAAID;84;1583
DAAID;3;244777
DAAID;90;23519
DAAID;60;1699
DAAID;15;119
DAAID;67;1238
DAAID;46;608
DAAID;75;38356
DAAID;23;3
DAAID;96;5249
DAAID;79;2401
DAAID;91;81891
DAAID;77;49335
DAAID;92;23684
DAAID;10;788
DAAID;95;4663
DAAID;89;20339
DAAID;61;1787
DAAID;19;471
DAAID;68;10648
DAAID;66;4720
DAAID;28;19
DAAID;21;72
DAAID;70;4845
DAAID;56;61
DAAID;93;24293
DAAID;26;130
DAAID;86;39231
DAAID;82;26442
DAAID;81;9809
DAAID;8;172
DAAID;94;9855
DAAID;98;1649
DAAID;35;5224
DAAID;33;1633
DAAIK;33;54
DAAIK;73;14
DAAIK;61;9
DAAIK;57;59
DAAIK;98;67
DAAIK;8;21
DAAIK;94;67
DAAIK;81;9233
DAAIK;68;29
DAAIK;75;853
DAAIK;60;15
DAAIK;96;48
DAAIK;91;975
DAAIK;84;216
DAAIK;28;14
DAAIK;44;15
DAAIK;89;89
DAAIK;31;44
DAAIK;35;1721
DAAIK;10;198
DAAIK;92;11167
DAAIK;15;47
DAAIK;3;287218
DAAIK;82;24672
DAAIK;79;14
DAAIK;77;63733
DAAIK;46;106
DAAIK;78;87864
DAAIK;95;54
DAAIK;26;55
DAAIK;90;12258
DAAIK;93;6401
DAAIK;86;329
DAAIK;56;1
DAAIK;70;8351
DAAIK;19;48
DAAIK;16;12
DAAIN;91;1059
DAAIN;92;84
DAAIN;77;101
DAAIN;79;377
DAAIN;66;747
DAAIN;93;485
DAAIN;61;850
DAAIN;82;871
DAAIN;90;2288
DAAIN;3;31464
DAAIN;89;382
DAAIN;94;75
DAAIN;60;432
DAAIN;70;562
DAAIN;86;355
DAAIN;81;788
DAAIO;76;1656
DAAIO;;600
DAALL;70;70
DAALL;79;1
DAALL;77;8
DAALL;66;1
DAALL;75;1
DAALL;81;2
DAALL;78;2
DAALL;82;17
DAALL;3;320
DAALL;35;286
DAAOD;78;2
DAAOD;94;2158
DAAOD;82;32
DAAOD;89;15
DAAOD;61;4
DAAOD;3;9557
DAAOD;91;31
DAAOD;73;2
DAAOD;86;20
DAAOD;66;1
DAAOD;76;1098
DAAOD;77;7144
DAAOD;93;8992
DAAOD;;1
DAAOD;70;1
DAATO;82;6230
DAATO;92;5766
DAATO;91;17534
DAATO;60;682
DAATO;78;18498
DAATO;77;17808
DAATO;95;357
DAATO;94;85
DAATO;79;208
DAATO;81;3102
DAATO;76;168
DAATO;75;195
DAATO;93;2027
DAATO;3;86641
DAATO;89;2951
DAATO;61;728
DAATO;68;2775
DAATO;70;2609
DAATO;86;3
DAATO;66;6
DAATO;35;3392
DAATO;46;3
DAAVI;75;14128
DABCA;82;3333
DABCA;91;184
DABCA;70;673
DABCA;92;1
DABCA;66;612
DABCA;89;14
DABCA;68;1
DABCA;60;192
DABCA;78;693
DABCA;61;33
DABCA;3;67959
DABCA;93;1727
DABCA;81;541
DABCA;75;311
DABCA;77;12
DABCU;86;415
DABCU;70;2782
DABCU;82;9211
DABCU;94;1087
DABCU;66;76
DABCU;95;6
DABCU;75;1452
DABCU;81;2817
DABCU;93;1054
DABCU;76;451
DABCU;68;760
DABCU;90;5455
DABCU;3;81498
DABCU;91;5164
DABCU;89;171
DABCU;61;105
DABCU;92;4882
DABCU;78;3097
DABCU;77;9870
DABCU;46;1
DABCU;60;74
DABDT;86;13
DABDT;70;18
DABDT;78;1
DABDT;61;3
DABDT;3;32
DACON;3;1
DACON;26;1
DACON;84;2
DADGI;;3288
DADUY;90;3
DADUY;77;2
DADUY;61;174
DADUY;3;116121
DADUY;73;3
DADUY;70;4257
DADUY;82;4484
DADUY;;3
DADUY;86;1
DADUY;66;1
DADUY;92;1
DADUY;68;1
DADUY;35;2055
DAEBC;;2
DAEBC;68;72
DAEBC;66;546
DAEBC;94;139
DAEBC;35;4
DAEBC;89;48
DAEBC;31;1
DAEBC;3;259665
DAEBC;61;837
DAEBC;76;5
DAEBC;82;25299
DAEBC;95;121
DAEBC;78;1617
DAEBC;81;1287
DAEBC;60;179
DAEBC;75;26
DAEBC;77;220
DAEBC;93;4
DAEBC;70;6764
DAEBC;92;83
DAEBC;86;115
DAEBC;90;26
DAEBC;91;47
DAECC;89;1
DAECC;77;2
DAECC;35;3
DAECC;92;1
DAECC;66;7
DAECC;82;38
DAECC;79;2
DAECC;78;1
DAECC;70;1
DAECC;3;1934
DAECE;3;18373
DAECE;82;7
DAECE;61;7
DAECI;76;209
DAECI;3;30
DAECI;61;13
DAECI;86;11
DAECI;91;2
DAECI;70;1
DAECR;3;238
DAECR;82;2
DAECR;91;1
DAECR;;3
DAECR;76;1
DAEDG;68;12
DAEDG;61;5
DAEDG;82;5
DAEDG;77;14
DAEDG;78;6
DAEDG;76;14
DAEDG;93;8
DAEDG;94;3
DAEDG;3;2702
DAEDG;70;53
DAEIC;90;1
DAEIC;82;2
DAEIC;61;2
DAEIC;75;4
DAEIC;3;24
DAEIC;77;1
DAEIC;70;240
DAELA;86;1
DAELA;70;1
DAELA;3;5
DAELA;61;3
DAELA;82;1
DAELA;91;1
DAELA;92;1
DAELA;60;1
DAELA;89;13
DAELA;76;6
DAELA;78;1
DAELA;75;1
DAELE;3;24
DAELE;93;1
DAELI;66;1
DAELI;3;4
DAELI;91;1
DAELI;82;1
DAELI;76;2
DAENC;3;55
DAENC;91;1
DAEOA;66;1
DAEOA;61;1
DAEOA;3;25264
DAEOA;75;1
DAEOA;82;15
DAEOR;77;1
DAEPL;60;1
DAEPL;3;948
DAEPL;61;2
DAEPL;94;2
DAEPL;86;2
DAEPL;89;122
DAEPL;82;10
DAEPL;77;5
DAEPL;78;1
DAEPL;66;1
DAERA;;81
DAERP;;3
DAERS;;153
DAEWC;66;2
DAEWC;81;14
DAEWC;61;81
DAEWC;92;6
DAEWC;3;76088
DAEWC;82;7228
DAEWC;68;3
DAEWC;94;1
DAEWC;90;12
DAEWC;86;78
DAEWC;46;80
DAEWC;77;5
DAEWC;76;44
DAEWC;60;526
DAEWC;70;750
DAFWR;3;13
DAGOV;77;8
DAIGB;70;523
DAIGB;61;5
DAIGB;92;10
DAIGB;95;12
DAIGB;91;23
DAIGB;93;21
DAIGB;66;2
DAIGB;78;89
DAIGB;86;3
DAIGB;90;1
DAIGB;46;57
DAIGB;60;5
DAIGB;82;78
DAIGB;77;772
DAIGB;81;17
DAIGB;3;3925
DAIGB;75;5
DAIGB;89;4
DAIMA;82;4956
DAIMA;3;72937
DAIWB;78;941
DAIWB;61;32
DAIWB;35;3744
DAIWB;89;3
DAIWB;91;379
DAIWB;76;447
DAIWB;86;421
DAIWB;68;23
DAIWB;77;1385
DAIWB;75;580
DAIWB;96;1
DAKBD;60;5
DAKBD;90;1
DAKBD;3;105816
DAKBD;77;19
DAKBD;76;7
DAKBD;66;5
DAKBD;96;1
DAKBD;;9
DAKBD;81;251
DAKBD;86;96
DAKBD;70;3228
DAKBD;78;1
DAKBD;82;3494
DAKBD;89;1
DAKBD;92;3
DAKBD;61;20
DAKBD;91;6
DAKBR;3;127661
DAKBR;78;9
DAKBR;70;2707
DAKBR;95;6
DAKBR;68;7
DAKBR;;6
DAKBR;93;1
DAKBR;90;1355
DAKBR;86;5519
DAKBR;96;7
DAKBR;61;60
DAKBR;82;3912
DAKBR;89;11
DAKBR;91;1658
DAKBR;66;4
DAKBR;79;2
DAKBR;75;26
DAKBR;76;131
DAKBR;60;15
DAKBR;81;19
DAKBR;77;173
DAKBR;94;1
DAKBT;91;2
DAKBT;76;1
DAKBT;94;1
DAKBT;82;2
DAKBT;70;2
DAKBT;86;3
DAKBT;3;14236
DAKSO;78;29
DAKSO;93;6
DAKSO;3;329370
DAKSO;68;18
DAKSO;66;1
DAKSO;60;1710
DAKSO;92;825
DAKSO;76;2
DAKSO;61;131
DAKSO;86;59
DAKSO;35;2
DAKSO;75;7
DAKSO;90;189
DAKSO;82;20745
DAKSO;70;2908
DAKSO;81;120
DAKSO;94;80
DAKSO;89;138
DAKSO;91;226
DAKSO;95;105
DAKSO;77;113
DAKSO;79;2
DAKSO;;13
DALWB;95;5
DALWB;78;1
DALWB;76;101
DALWB;86;20
DALWB;77;695
DALWB;75;6
DALWB;35;2885
DAMAN;68;5
DAMAN;76;35
DAMAN;77;688
DAMAN;86;423
DAMAN;78;458
DAMAN;91;117
DAMAN;75;278
DAMAN;35;1362
DAMOV;78;143950
DAMPR;68;43256
DAMPR;57;1
DAMPR;94;61601
DAMPR;31;1
DAMPR;89;2851
DAMPR;73;11
DAMPR;3;1127376
DAMPR;77;131438
DAMPR;79;4989
DAMPR;61;7246
DAMPR;10;3
DAMPR;96;1135
DAMPR;98;14
DAMPR;93;27430
DAMPR;81;140494
DAMPR;91;98046
DAMPR;75;174821
DAMPR;78;250020
DAMPR;4;1
DAMPR;87;21
DAMPR;19;5
DAMPR;90;79973
DAMPR;86;63077
DAMPR;92;89668
DAMPR;76;6525
DAMPR;82;70447
DAMPR;70;42209
DAMPR;67;2
DAMPR;95;32617
DAMPR;66;405
DAMPR;60;3990
DAMPR;;1953
DAMPR;35;16976
DAMPT;;1
DASAX;77;16
DASDO;;79
DASIU;84;17
DASIU;3;10088
DASIU;75;2542
DASIU;82;106
DASIU;93;72
DASIU;77;879
DASIU;79;8
DASIU;96;3
DASIU;95;72
DASIU;46;26
DASIU;35;650
DASIU;91;306
DASIU;89;15
DASSF;31;567
DASSF;57;371
DASSF;26;414
DASSF;20;24
DASSF;28;213
DASSF;10;2238
DASSF;1;36
DASSF;6;34
DASSF;60;558
DASSF;21;423
DASSF;84;144
DASSF;3;12219
DASSF;33;2315
DASSF;8;254
DASSF;46;932
DASSF;56;194
DASSF;19;270
DASSF;15;1076
DASSF;81;923
DASSF;35;1441
DASSF;16;268
DASSF;22;27
DASSF;70;1393
DASSF;45;22
DASSF;43;26
DASSF;23;84
DASSF;61;143
DASSF;82;1664
DASSF;11;34
DASSF;44;184
DASSP;8;102
DASSP;33;2902
DASSP;3;15153
DASSP;70;268
DASSP;26;264
DASSP;81;923
DASSP;84;358
DASSP;35;2779
DASSP;60;1284
DASSP;46;83
DASSP;19;64
DASSP;86;1
DASSP;57;1081
DASSP;31;3458
DASSP;82;2782
DASSP;10;500
DATCS;;5945
DATCY;;360
DATFA;70;8066
DATFA;3;162
DATFU;3;63
DATFU;70;28
DEDUP;78;3141
DEDUP;;16337
DEGWF;3;14
DEGWF;82;1
DERXM;78;86868
DEWFL;90;12
DEWFL;82;4181
DEWFL;;2
DEWFL;35;1
DEWFL;70;723
DEWFL;81;66
DEWFL;77;2154
DEWFL;78;2085
DEWFL;3;20763
DSPQM;;419
